-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/11/2015 through 12/06/2017 in LST
Location: Latitude  28.6324   Longitude 77.2188 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 206.37 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,T2M,T2MDEW,QV2M,RH2M,PRECTOTCORR,WS10M
2017,7,25,1,26.19,25.17,20.68,93.93,6.06,2.22
2017,7,25,2,25.94,25.16,20.68,95.3,3.09,2.02
2017,7,25,3,25.69,25.13,20.65,96.57,3.23,1.96
2017,7,25,4,25.55,25.09,20.59,97.11,3.8,1.95
2017,7,25,5,25.91,25.2,20.72,95.69,4.52,2.62
2017,7,25,6,27.16,25.25,20.76,89.11,5.06,3.17
2017,7,25,7,28.88,24.8,20.21,78.54,8.98,3.69
2017,7,25,8,30.24,24.52,19.86,71.4,10.1,4.16
2017,7,25,9,31.39,24.46,19.79,66.63,8.85,4.38
2017,7,25,10,32.36,24.44,19.79,63.06,5.96,4.46
2017,7,25,11,33.08,24.45,19.81,60.59,5.12,4.39
2017,7,25,12,33.56,24.38,19.73,58.7,5.17,4.26
2017,7,25,13,33.76,24.24,19.59,57.6,3.9,4.12
2017,7,25,14,33.65,24.13,19.46,57.55,1.67,4.09
2017,7,25,15,33.36,24.09,19.42,58.36,0.3,4.16
2017,7,25,16,32.59,24.01,19.33,60.67,0.03,4.2
2017,7,25,17,31.42,24.36,19.7,66.09,0.03,3.86
2017,7,25,18,29.89,24.7,20.1,73.63,0.01,3.09
2017,7,25,19,28.93,24.76,20.17,78.15,0.01,2.81
2017,7,25,20,28.4,24.87,20.27,81.05,0.02,2.62
2017,7,25,21,27.97,24.97,20.4,83.66,0.1,2.49
2017,7,25,22,27.61,25.07,20.53,85.99,0.26,2.49
2017,7,25,23,27.27,25.2,20.69,88.39,0.63,2.52
2017,7,26,0,26.95,25.34,20.86,90.77,1.85,2.65
2017,7,26,1,26.64,25.47,21.04,93.2,2.38,2.85
2017,7,26,2,26.39,25.56,21.15,95.04,3.69,2.92
2017,7,26,3,26.22,25.56,21.16,96.04,3.2,2.66
2017,7,26,4,26.05,25.53,21.1,96.76,2.6,2.21
2017,7,26,5,26.38,25.61,21.19,95.34,2.94,2.5
2017,7,26,6,27.59,25.72,21.33,89.44,7.73,3.04
2017,7,26,7,29.09,25.36,20.86,80.25,17.16,3.12
2017,7,26,8,30.52,24.9,20.27,71.89,0.3,2.84
2017,7,26,9,31.53,24.58,19.88,66.59,0.33,2.68
2017,7,26,10,32.46,24.46,19.74,62.72,0.37,2.64
2017,7,26,11,33.27,24.36,19.63,59.57,0.51,2.64
2017,7,26,12,33.89,24.26,19.53,57.22,0.45,2.63
2017,7,26,13,34.48,24.09,19.36,54.85,0.34,2.5
2017,7,26,14,34.86,23.89,19.14,53.06,0.16,2.22
2017,7,26,15,34.77,23.69,18.91,52.67,0.08,1.86
2017,7,26,16,34.44,23.53,18.73,53.12,0.02,1.53
2017,7,26,17,33.75,23.54,18.75,55.28,0.0,1.2
2017,7,26,18,32.49,23.87,19.16,60.64,0.0,0.8
2017,7,26,19,31.78,23.99,19.43,64.04,0.0,0.48
2017,7,26,20,31.41,23.55,18.84,63.47,0.0,0.2
2017,7,26,21,30.72,24.01,19.43,68.09,0.0,0.19
2017,7,26,22,29.93,23.38,18.53,68.0,0.0,0.58
2017,7,26,23,29.08,23.46,18.59,71.67,0.0,0.95
2017,7,27,0,28.21,23.67,18.82,76.31,0.0,1.33
2017,7,27,1,27.54,23.83,19.0,80.12,0.01,1.64
2017,7,27,2,27.26,23.88,19.06,81.69,0.03,1.68
2017,7,27,3,26.98,24.07,19.27,83.96,0.08,1.68
2017,7,27,4,26.66,24.26,19.5,86.61,0.14,1.75
2017,7,27,5,26.82,24.51,19.79,87.13,0.16,2.35
2017,7,27,6,28.12,24.48,19.72,80.52,0.26,3.48
2017,7,27,7,29.56,24.35,19.56,73.51,0.34,3.86
2017,7,27,8,30.52,24.25,19.43,69.13,1.82,3.84
2017,7,27,9,31.59,24.06,19.21,64.31,1.91,4.02
2017,7,27,10,32.91,23.62,18.72,58.17,1.85,4.08
2017,7,27,11,34.19,23.15,18.21,52.65,1.33,4.04
2017,7,27,12,34.8,22.74,17.78,49.66,0.66,4.02
2017,7,27,13,34.32,22.44,17.47,50.09,0.36,3.87
2017,7,27,14,33.69,22.36,17.39,51.61,0.13,3.52
2017,7,27,15,33.13,22.55,17.6,53.87,0.16,3.18
2017,7,27,16,32.49,23.08,18.18,57.65,0.06,2.7
2017,7,27,17,31.69,23.42,18.56,61.58,0.0,2.59
2017,7,27,18,30.16,24.25,19.52,70.66,0.0,1.89
2017,7,27,19,29.21,24.41,19.69,75.31,0.0,1.79
2017,7,27,20,28.74,24.34,19.59,77.05,0.0,1.81
2017,7,27,21,28.43,24.19,19.4,77.73,0.0,1.8
2017,7,27,22,28.16,23.94,19.11,77.8,0.05,1.82
2017,7,27,23,27.81,23.68,18.81,78.16,0.43,1.85
2017,7,28,0,27.42,23.45,18.55,78.86,0.65,1.92
2017,7,28,1,27.03,23.18,18.25,79.4,0.76,2.14
2017,7,28,2,26.81,23.02,18.07,79.63,0.57,2.18
2017,7,28,3,26.37,22.86,17.9,80.95,0.34,2.23
2017,7,28,4,26.0,22.73,17.74,82.02,0.2,2.44
2017,7,28,5,26.27,22.8,17.83,81.15,0.05,3.05
2017,7,28,6,27.6,23.09,18.13,76.34,0.1,3.77
2017,7,28,7,30.16,23.56,18.65,67.73,0.54,4.84
2017,7,28,8,31.83,23.73,18.85,62.26,2.01,5.95
2017,7,28,9,32.84,23.79,18.91,59.0,2.74,6.15
2017,7,28,10,33.7,23.86,19.0,56.47,4.06,6.23
2017,7,28,11,34.26,23.9,19.05,54.84,5.02,6.12
2017,7,28,12,34.72,23.78,18.94,53.1,3.99,5.8
2017,7,28,13,35.13,23.67,18.82,51.55,2.59,5.48
2017,7,28,14,34.93,23.62,18.78,51.99,1.64,5.26
2017,7,28,15,34.43,23.75,18.93,53.85,1.04,5.07
2017,7,28,16,33.56,24.05,19.29,57.58,0.45,4.77
2017,7,28,17,32.36,24.56,19.88,63.46,0.12,4.11
2017,7,28,18,30.83,25.05,20.48,71.3,0.03,2.9
2017,7,28,19,29.87,25.23,20.67,76.07,0.01,2.5
2017,7,28,20,29.37,25.28,20.72,78.57,0.01,2.74
2017,7,28,21,28.95,25.27,20.69,80.44,0.03,3.23
2017,7,28,22,28.46,25.31,20.75,83.0,0.15,3.16
2017,7,28,23,27.98,25.33,20.79,85.46,0.06,2.79
2017,7,29,0,27.56,25.32,20.78,87.49,0.03,2.81
2017,7,29,1,27.19,25.33,20.81,89.5,0.01,3.15
2017,7,29,2,26.85,25.39,20.88,91.6,0.01,3.57
2017,7,29,3,26.58,25.44,20.94,93.34,0.01,3.8
2017,7,29,4,26.49,25.42,20.91,93.72,0.04,4.01
2017,7,29,5,26.74,25.41,20.89,92.31,0.04,4.44
2017,7,29,6,27.94,25.37,20.83,85.84,0.05,5.07
2017,7,29,7,29.54,25.03,20.4,76.68,0.37,6.09
2017,7,29,8,30.98,24.82,20.12,69.68,0.19,6.48
2017,7,29,9,32.14,24.52,19.78,64.16,0.14,6.28
2017,7,29,10,33.05,24.27,19.48,60.03,0.11,5.68
2017,7,29,11,33.64,24.13,19.33,57.61,0.14,4.98
2017,7,29,12,33.91,23.99,19.17,56.23,0.18,4.3
2017,7,29,13,33.9,23.77,18.93,55.53,0.22,3.73
2017,7,29,14,33.7,23.57,18.72,55.51,0.16,3.37
2017,7,29,15,33.15,23.52,18.66,57.04,0.04,3.26
2017,7,29,16,32.48,23.74,18.92,60.05,0.01,3.13
2017,7,29,17,31.66,23.98,19.2,63.83,0.01,3.0
2017,7,29,18,30.3,24.21,19.45,69.89,0.02,2.32
2017,7,29,19,29.52,23.97,19.15,72.02,0.02,2.39
2017,7,29,20,29.05,23.78,18.92,73.16,0.0,2.44
2017,7,29,21,28.58,23.62,18.74,74.48,0.02,2.47
2017,7,29,22,28.06,23.52,18.62,76.29,0.07,2.42
2017,7,29,23,27.66,23.49,18.6,78.0,0.05,2.28
2017,7,30,0,27.29,23.52,18.63,79.82,0.03,2.11
2017,7,30,1,26.91,23.5,18.62,81.54,0.09,2.04
2017,7,30,2,26.6,23.5,18.62,83.0,0.12,2.12
2017,7,30,3,26.29,23.63,18.77,85.19,0.18,2.06
2017,7,30,4,26.08,23.91,19.09,87.72,0.31,1.75
2017,7,30,5,26.37,24.25,19.48,88.01,0.55,2.08
2017,7,30,6,27.65,24.73,20.04,84.0,1.15,2.82
2017,7,30,7,29.46,24.98,20.36,76.84,1.27,2.95
2017,7,30,8,31.1,24.93,20.29,69.73,6.92,2.99
2017,7,30,9,32.36,24.82,20.15,64.48,9.24,2.98
2017,7,30,10,33.32,24.71,20.02,60.66,11.75,2.87
2017,7,30,11,33.78,24.73,20.07,59.22,10.78,2.95
2017,7,30,12,33.93,24.88,20.26,59.23,10.73,3.13
2017,7,30,13,33.95,24.98,20.41,59.56,11.47,3.1
2017,7,30,14,33.6,25.1,20.56,61.14,9.44,3.06
2017,7,30,15,33.12,25.24,20.74,63.34,8.84,3.03
2017,7,30,16,32.3,25.37,20.9,66.83,7.23,2.94
2017,7,30,17,31.28,25.64,21.24,71.95,5.14,2.71
2017,7,30,18,30.08,25.84,21.5,78.02,4.85,2.28
2017,7,30,19,29.28,25.85,21.49,81.68,3.7,2.42
2017,7,30,20,28.69,25.74,21.33,83.93,2.34,2.52
2017,7,30,21,28.23,25.57,21.13,85.46,1.75,2.37
2017,7,30,22,27.81,25.37,20.86,86.52,1.34,2.55
2017,7,30,23,27.45,25.17,20.61,87.31,1.01,2.88
2017,7,31,0,27.12,25.06,20.47,88.38,1.14,2.94
2017,7,31,1,26.9,25.0,20.41,89.26,1.72,2.98
2017,7,31,2,26.67,25.02,20.42,90.51,1.75,2.71
2017,7,31,3,26.47,25.04,20.46,91.74,2.36,2.41
2017,7,31,4,26.27,25.09,20.51,93.07,5.58,1.94
2017,7,31,5,26.32,25.18,20.62,93.33,8.89,1.88
2017,7,31,6,26.79,25.27,20.71,91.21,12.02,2.27
2017,7,31,7,27.56,25.25,20.69,87.15,15.11,2.46
2017,7,31,8,28.31,24.97,20.33,82.03,37.19,2.34
2017,7,31,9,28.98,24.73,20.04,77.81,31.96,1.91
2017,7,31,10,29.51,24.57,19.84,74.72,22.37,1.35
2017,7,31,11,29.87,24.43,19.66,72.52,17.43,0.95
2017,7,31,12,30.01,24.28,19.5,71.33,13.17,0.83
2017,7,31,13,29.96,24.19,19.41,71.18,9.61,0.88
2017,7,31,14,29.78,24.16,19.39,71.82,6.61,1.09
2017,7,31,15,29.47,24.18,19.42,73.2,4.17,1.29
2017,7,31,16,29.02,24.35,19.61,75.86,3.02,1.39
2017,7,31,17,28.36,24.53,19.83,79.71,3.8,1.56
2017,7,31,18,27.42,24.85,20.2,85.79,9.03,1.44
2017,7,31,19,26.76,24.88,20.22,89.28,11.07,1.67
2017,7,31,20,26.4,24.8,20.13,90.82,6.1,1.8
2017,7,31,21,26.16,24.82,20.15,92.25,2.47,1.52
2017,7,31,22,26.05,24.86,20.2,93.12,1.57,1.21
2017,7,31,23,26.14,24.98,20.33,93.18,2.8,0.87
2017,8,1,0,26.02,24.96,20.32,93.75,6.41,0.78
2017,8,1,1,25.87,24.9,20.25,94.21,10.22,0.74
2017,8,1,2,25.67,24.75,20.08,94.5,8.69,0.86
2017,8,1,3,25.47,24.64,19.97,95.1,6.47,1.22
2017,8,1,4,25.38,24.71,20.04,95.94,4.47,1.46
2017,8,1,5,25.59,24.85,20.22,95.61,4.48,1.9
2017,8,1,6,26.3,25.15,20.55,93.19,5.77,2.54
2017,8,1,7,27.33,25.29,20.71,88.44,6.47,3.2
2017,8,1,8,28.47,25.04,20.42,81.64,20.62,3.43
2017,8,1,9,29.65,24.83,20.14,75.23,34.93,3.13
2017,8,1,10,30.75,24.8,20.12,70.55,45.65,2.99
2017,8,1,11,31.57,24.88,20.23,67.66,48.33,3.15
2017,8,1,12,32.02,25.02,20.41,66.5,48.82,3.47
2017,8,1,13,32.33,25.11,20.54,65.72,43.53,3.85
2017,8,1,14,32.31,25.21,20.67,66.16,34.5,4.12
2017,8,1,15,31.94,25.31,20.8,67.95,17.51,4.4
2017,8,1,16,31.22,25.37,20.88,71.06,5.13,4.48
2017,8,1,17,30.15,25.55,21.1,76.36,1.0,3.9
2017,8,1,18,28.82,25.63,21.18,82.81,0.16,2.99
2017,8,1,19,28.2,25.39,20.87,84.66,0.13,2.99
2017,8,1,20,27.82,25.23,20.66,85.73,0.15,3.11
2017,8,1,21,27.48,25.06,20.45,86.58,0.09,3.34
2017,8,1,22,27.08,24.92,20.27,87.85,0.37,3.43
2017,8,1,23,26.77,24.76,20.08,88.61,1.1,3.59
2017,8,2,0,26.46,24.57,19.88,89.31,2.29,3.73
2017,8,2,1,26.1,24.42,19.69,90.33,7.6,3.67
2017,8,2,2,25.75,24.28,19.54,91.51,5.71,3.4
2017,8,2,3,25.53,24.19,19.43,92.21,1.31,3.28
2017,8,2,4,25.43,24.09,19.3,92.17,1.48,3.56
2017,8,2,5,25.51,24.14,19.34,91.94,3.98,3.99
2017,8,2,6,26.49,24.43,19.7,88.38,15.48,4.85
2017,8,2,7,28.24,24.66,19.97,80.89,35.04,5.45
2017,8,2,8,30.21,24.51,19.78,71.53,8.67,5.71
2017,8,2,9,31.66,24.3,19.52,65.01,16.4,5.32
2017,8,2,10,32.61,24.36,19.59,61.81,16.93,4.69
2017,8,2,11,33.23,24.44,19.72,60.06,4.66,4.17
2017,8,2,12,33.47,24.48,19.75,59.31,1.91,3.77
2017,8,2,13,33.42,24.53,19.84,59.71,1.35,3.47
2017,8,2,14,33.36,24.48,19.78,59.7,0.58,3.48
2017,8,2,15,33.04,24.35,19.64,60.32,0.23,3.61
2017,8,2,16,32.4,24.54,19.88,63.27,0.07,3.39
2017,8,2,17,31.45,24.75,20.14,67.61,0.02,3.2
2017,8,2,18,29.85,25.19,20.68,76.04,0.0,2.29
2017,8,2,19,29.13,24.96,20.37,78.14,0.0,2.24
2017,8,2,20,28.8,24.86,20.23,79.16,0.0,2.23
2017,8,2,21,28.55,24.67,20.01,79.48,0.04,2.37
2017,8,2,22,28.3,24.32,19.59,78.96,0.05,2.81
2017,8,2,23,28.03,23.89,19.07,78.09,0.0,3.65
2017,8,3,0,27.67,23.26,18.37,76.85,0.0,4.72
2017,8,3,1,27.24,22.63,17.68,75.84,0.03,5.54
2017,8,3,2,26.68,22.56,17.61,78.04,0.08,5.28
2017,8,3,3,26.3,22.83,17.91,81.14,0.04,4.67
2017,8,3,4,26.08,23.13,18.24,83.7,0.0,4.36
2017,8,3,5,26.17,23.41,18.56,84.71,0.0,4.49
2017,8,3,6,27.33,23.82,19.02,81.07,0.0,5.29
2017,8,3,7,29.33,23.93,19.13,72.61,0.0,6.79
2017,8,3,8,31.22,23.8,18.99,64.7,0.28,6.65
2017,8,3,9,32.69,23.84,19.04,59.7,2.24,5.96
2017,8,3,10,33.7,23.85,19.05,56.42,3.58,5.5
2017,8,3,11,34.04,23.67,18.85,54.75,3.54,5.3
2017,8,3,12,34.3,23.53,18.71,53.53,2.82,5.24
2017,8,3,13,34.43,23.44,18.62,52.85,2.12,5.12
2017,8,3,14,34.3,23.35,18.52,52.92,1.86,4.98
2017,8,3,15,34.18,23.28,18.46,53.07,0.69,4.65
2017,8,3,16,33.72,23.5,18.72,55.18,0.17,4.07
2017,8,3,17,32.6,24.05,19.39,60.83,0.04,3.3
2017,8,3,18,30.53,24.5,19.89,70.17,0.01,2.39
2017,8,3,19,29.7,23.81,19.07,70.61,0.01,2.71
2017,8,3,20,29.22,23.26,18.43,70.21,0.04,3.31
2017,8,3,21,28.84,22.83,17.96,69.97,0.19,4.36
2017,8,3,22,28.42,22.59,17.69,70.65,0.93,5.57
2017,8,3,23,28.03,22.48,17.56,71.74,1.65,6.53
2017,8,4,0,27.53,22.58,17.68,74.36,1.11,6.15
2017,8,4,1,27.12,22.69,17.8,76.69,0.31,5.81
2017,8,4,2,26.63,22.74,17.85,79.14,0.05,5.43
2017,8,4,3,26.17,22.74,17.85,81.31,0.02,5.28
2017,8,4,4,25.79,22.75,17.86,83.21,0.02,5.11
2017,8,4,5,25.66,22.85,17.95,84.29,0.03,4.94
2017,8,4,6,26.59,23.12,18.25,81.13,0.02,5.19
2017,8,4,7,28.51,23.16,18.3,72.74,0.02,6.24
2017,8,4,8,30.68,23.07,18.17,63.78,0.09,5.99
2017,8,4,9,32.7,22.89,17.98,56.31,0.04,4.99
2017,8,4,10,34.29,22.68,17.75,50.87,0.01,3.89
2017,8,4,11,35.18,22.51,17.57,47.9,2.34,3.1
2017,8,4,12,35.67,22.59,17.68,46.88,9.49,2.69
2017,8,4,13,35.95,22.61,17.72,46.23,17.44,2.52
2017,8,4,14,35.9,22.68,17.8,46.54,20.6,2.4
2017,8,4,15,35.35,22.64,17.78,47.9,10.52,2.22
2017,8,4,16,34.74,22.73,17.87,49.78,0.88,1.91
2017,8,4,17,33.59,22.34,17.44,51.82,0.09,1.68
2017,8,4,18,31.96,24.01,19.33,62.92,0.03,1.11
2017,8,4,19,31.59,23.68,18.91,62.93,0.02,0.75
2017,8,4,20,31.07,23.32,18.47,63.37,0.07,0.88
2017,8,4,21,30.56,23.02,18.14,64.1,0.44,1.11
2017,8,4,22,29.72,23.28,18.43,68.34,0.42,1.43
2017,8,4,23,28.6,23.52,18.68,73.88,0.29,1.86
2017,8,5,0,27.65,22.98,18.08,75.59,0.09,2.33
2017,8,5,1,26.89,22.43,17.49,76.47,0.16,3.11
2017,8,5,2,26.27,22.37,17.43,79.04,0.35,3.67
2017,8,5,3,25.86,22.58,17.64,81.96,1.16,3.47
2017,8,5,4,25.53,22.81,17.89,84.78,2.04,2.91
2017,8,5,5,25.62,23.06,18.17,85.69,1.87,2.65
2017,8,5,6,26.96,23.23,18.33,79.91,1.88,3.35
2017,8,5,7,29.06,23.22,18.33,70.75,1.9,3.94
2017,8,5,8,31.26,22.9,17.94,61.09,0.3,2.95
2017,8,5,9,33.06,22.32,17.33,53.34,0.15,1.54
2017,8,5,10,34.47,21.99,16.98,48.3,0.07,0.71
2017,8,5,11,35.38,21.78,16.77,45.34,0.04,0.51
2017,8,5,12,35.87,21.53,16.53,43.48,0.01,0.47
2017,8,5,13,36.12,21.38,16.37,42.45,0.01,0.5
2017,8,5,14,36.01,21.3,16.31,42.54,0.01,0.86
2017,8,5,15,35.7,21.33,16.34,43.33,0.01,1.29
2017,8,5,16,35.14,21.65,16.66,45.56,0.01,1.5
2017,8,5,17,34.18,21.43,16.44,47.44,0.01,1.55
2017,8,5,18,32.31,23.71,18.92,60.56,0.01,1.26
2017,8,5,19,31.52,24.01,19.23,64.4,0.02,1.16
2017,8,5,20,31.0,23.88,19.07,65.81,0.05,1.19
2017,8,5,21,30.41,23.55,18.69,66.74,0.06,1.35
2017,8,5,22,29.96,23.23,18.33,67.19,0.05,1.42
2017,8,5,23,29.79,22.84,17.9,66.28,0.03,1.28
2017,8,6,0,29.58,22.59,17.62,66.04,0.02,1.17
2017,8,6,1,29.14,22.81,17.87,68.67,0.01,1.28
2017,8,6,2,28.47,22.78,17.83,71.2,0.0,1.56
2017,8,6,3,27.79,22.43,17.46,72.55,0.0,1.83
2017,8,6,4,27.23,22.11,17.11,73.5,0.0,2.04
2017,8,6,5,27.24,22.12,17.12,73.54,0.0,2.11
2017,8,6,6,28.63,21.78,16.75,66.4,0.0,3.15
2017,8,6,7,30.4,21.56,16.51,59.15,0.01,3.74
2017,8,6,8,32.43,21.3,16.24,51.88,8.64,3.26
2017,8,6,9,33.85,21.46,16.4,48.39,9.89,2.77
2017,8,6,10,34.9,21.76,16.72,46.51,22.73,2.35
2017,8,6,11,35.43,22.21,17.2,46.43,47.34,2.06
2017,8,6,12,35.49,22.65,17.68,47.51,63.49,1.94
2017,8,6,13,35.22,23.15,18.25,49.72,91.13,1.85
2017,8,6,14,34.84,23.74,18.92,52.59,58.79,1.67
2017,8,6,15,34.87,23.38,18.53,51.41,18.6,1.66
2017,8,6,16,33.99,23.26,18.39,53.59,1.33,1.94
2017,8,6,17,32.82,23.58,18.76,58.37,0.03,2.14
2017,8,6,18,30.98,25.73,21.36,73.67,0.0,1.82
2017,8,6,19,30.08,25.31,20.81,75.63,0.0,2.05
2017,8,6,20,29.42,24.72,20.07,75.82,0.0,2.2
2017,8,6,21,28.91,24.37,19.64,76.45,0.0,2.19
2017,8,6,22,28.51,24.19,19.42,77.39,0.0,2.08
2017,8,6,23,28.14,23.96,19.14,77.94,0.02,2.04
2017,8,7,0,27.76,23.64,18.78,78.19,0.26,2.08
2017,8,7,1,27.42,23.41,18.54,78.73,1.66,2.15
2017,8,7,2,27.09,23.35,18.47,79.96,3.39,2.25
2017,8,7,3,26.79,23.38,18.49,81.47,3.9,2.34
2017,8,7,4,26.5,23.42,18.54,83.11,3.44,2.39
2017,8,7,5,26.56,23.63,18.78,83.9,2.02,2.48
2017,8,7,6,27.69,23.82,18.98,79.4,0.89,3.0
2017,8,7,7,29.46,24.0,19.17,72.41,19.36,2.95
2017,8,7,8,32.06,23.62,18.72,61.0,9.92,2.61
2017,8,7,9,33.5,23.7,18.81,56.53,18.49,1.68
2017,8,7,10,34.26,23.95,19.11,55.03,22.31,1.16
2017,8,7,11,33.9,24.01,19.17,56.31,22.05,0.81
2017,8,7,12,33.25,24.15,19.34,58.88,22.71,0.62
2017,8,7,13,32.83,24.32,19.57,60.96,24.6,0.86
2017,8,7,14,32.69,24.48,19.76,62.01,21.51,1.3
2017,8,7,15,32.49,24.74,20.08,63.7,13.53,1.77
2017,8,7,16,32.1,25.03,20.44,66.26,2.86,2.02
2017,8,7,17,31.11,25.02,20.43,70.06,0.41,2.03
2017,8,7,18,29.84,26.12,21.81,80.38,0.03,1.63
2017,8,7,19,29.41,26.06,21.72,82.09,0.0,1.63
2017,8,7,20,29.14,25.85,21.44,82.37,0.0,1.51
2017,8,7,21,28.96,25.74,21.29,82.7,0.0,1.28
2017,8,7,22,28.76,25.66,21.18,83.27,0.0,1.12
2017,8,7,23,28.43,25.62,21.11,84.6,0.0,1.08
2017,8,8,0,28.11,25.57,21.07,86.01,0.02,1.06
2017,8,8,1,27.83,25.51,21.0,87.11,0.15,1.06
2017,8,8,2,27.51,25.44,20.93,88.43,0.21,1.13
2017,8,8,3,27.15,25.32,20.77,89.61,0.05,1.26
2017,8,8,4,26.78,25.2,20.62,90.95,0.0,1.35
2017,8,8,5,26.89,25.2,20.61,90.36,0.01,1.53
2017,8,8,6,28.15,24.95,20.28,82.65,0.4,1.91
2017,8,8,7,30.24,24.37,19.57,70.76,4.06,1.39
2017,8,8,8,31.61,24.27,19.46,65.1,1.99,1.0
2017,8,8,9,32.81,24.42,19.62,61.33,2.69,0.96
2017,8,8,10,33.87,24.49,19.73,58.09,2.52,1.0
2017,8,8,11,34.67,24.45,19.7,55.44,2.05,0.84
2017,8,8,12,35.2,24.33,19.57,53.43,1.61,0.61
2017,8,8,13,35.32,24.19,19.41,52.6,1.2,0.49
2017,8,8,14,35.21,24.02,19.24,52.43,0.75,0.58
2017,8,8,15,34.82,23.99,19.21,53.46,0.5,0.64
2017,8,8,16,34.4,24.27,19.59,55.78,0.26,0.5
2017,8,8,17,33.33,24.28,19.64,59.37,0.05,0.25
2017,8,8,18,32.48,24.04,19.39,61.52,0.05,0.27
2017,8,8,19,31.64,24.65,20.1,66.89,0.13,0.67
2017,8,8,20,31.01,24.99,20.38,70.33,0.33,0.95
2017,8,8,21,30.54,24.96,20.34,72.12,0.87,1.09
2017,8,8,22,30.11,25.16,20.58,74.79,1.39,1.14
2017,8,8,23,29.7,25.14,20.57,76.51,1.71,1.18
2017,8,9,0,29.24,25.14,20.57,78.53,1.62,1.28
2017,8,9,1,28.73,25.18,20.62,81.04,1.79,1.43
2017,8,9,2,28.48,25.22,20.69,82.47,1.9,1.43
2017,8,9,3,28.34,25.23,20.7,83.18,2.22,1.27
2017,8,9,4,28.3,25.11,20.55,82.79,1.86,1.03
2017,8,9,5,28.4,25.07,20.49,82.11,1.22,0.71
2017,8,9,6,28.94,24.23,19.48,75.74,1.6,0.48
2017,8,9,7,30.64,24.39,19.68,69.42,2.95,0.31
2017,8,9,8,32.58,23.97,19.16,60.59,15.6,0.6
2017,8,9,9,32.9,23.71,18.84,58.53,20.11,0.9
2017,8,9,10,33.23,23.96,19.13,58.32,22.84,1.16
2017,8,9,11,33.3,24.21,19.43,58.96,20.81,1.33
2017,8,9,12,33.21,24.42,19.69,60.01,16.92,1.38
2017,8,9,13,33.04,24.62,19.94,61.31,16.04,1.36
2017,8,9,14,32.71,24.77,20.13,63.0,12.49,1.25
2017,8,9,15,32.41,24.88,20.28,64.53,7.89,1.01
2017,8,9,16,32.17,25.12,20.59,66.39,6.04,0.54
2017,8,9,17,31.24,25.17,20.73,70.45,4.27,0.23
2017,8,9,18,30.55,25.1,20.66,73.04,3.09,0.51
2017,8,9,19,29.89,25.7,21.34,78.31,3.22,0.59
2017,8,9,20,29.62,25.71,21.32,79.48,3.2,0.43
2017,8,9,21,29.63,25.33,20.85,77.73,3.66,0.13
2017,8,9,22,29.1,25.45,21.0,80.72,3.24,0.66
2017,8,9,23,28.5,25.88,21.53,85.65,3.24,0.96
2017,8,10,0,28.04,25.94,21.62,88.31,3.03,1.14
2017,8,10,1,27.61,25.83,21.47,89.91,3.72,1.44
2017,8,10,2,27.32,25.61,21.19,90.26,2.75,1.78
2017,8,10,3,27.09,25.33,20.83,89.93,2.84,2.06
2017,8,10,4,26.88,25.04,20.48,89.54,1.08,2.38
2017,8,10,5,26.86,24.83,20.23,88.56,0.46,3.04
2017,8,10,6,27.71,24.93,20.34,84.74,0.19,4.19
2017,8,10,7,29.47,24.87,20.26,76.24,0.25,5.41
2017,8,10,8,31.37,24.59,19.91,67.24,2.58,6.21
2017,8,10,9,32.81,24.55,19.87,61.87,0.67,5.88
2017,8,10,10,34.08,24.49,19.8,57.4,0.69,5.41
2017,8,10,11,35.02,24.47,19.79,54.42,0.2,5.04
2017,8,10,12,35.67,24.43,19.75,52.35,0.5,4.8
2017,8,10,13,35.92,24.37,19.71,51.49,1.28,4.65
2017,8,10,14,35.83,24.08,19.36,50.8,0.41,4.39
2017,8,10,15,35.54,23.87,19.14,51.02,0.19,4.1
2017,8,10,16,34.78,24.18,19.51,54.23,0.1,3.62
2017,8,10,17,33.42,24.6,20.0,59.97,0.06,3.08
2017,8,10,18,31.47,25.22,20.76,69.49,0.12,2.25
2017,8,10,19,30.65,24.65,20.02,70.29,0.34,2.61
2017,8,10,20,30.1,24.31,19.62,71.13,0.52,2.96
2017,8,10,21,29.58,24.27,19.56,73.08,1.71,3.26
2017,8,10,22,29.01,24.37,19.68,75.98,3.82,3.54
2017,8,10,23,28.54,24.35,19.66,78.01,5.89,4.17
2017,8,11,0,28.08,24.08,19.34,78.83,6.5,5.32
2017,8,11,1,27.45,23.8,19.01,80.39,5.59,5.54
2017,8,11,2,26.78,23.59,18.77,82.55,2.68,5.0
2017,8,11,3,26.25,23.37,18.54,84.12,1.79,4.74
